customer_id,age,gender,registration_date,purchase_frequency,avg_order_value,total_spending,last_purchase_date,product_category,num_orders,customer_lifetime_days,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,rfm_combined,segment,customer_lifetime,avg_days_between_purchases,spending_velocity,avg_spending_per_purchase,recency_months,frequency_per_month,category_Beauty,category_Clothing,category_Electronics,category_Home,category_Sports,gender_Female,gender_Male,gender_Other
CUST_00063,64.0,Female,2021-07-08,2,32.03816611245185,3580.114016676528,2023-03-01,Sports,82.0,920,305,2,3580.114016676528,4,1,2,412,7,Need Attention,601,200.33333333333334,5.947033250293236,1193.371338892176,10.166666666666666,0.0033222591362126247,False,False,False,False,True,True,False,False
CUST_00065,61.0,Male,2020-08-13,39,711.7214843264034,2246.4307288574005,2022-01-07,Beauty,4.0,42,723,39,2246.4307288574005,2,4,1,241,7,At Risk,512,12.8,4.379007268727876,56.16076822143501,24.1,0.07602339181286549,True,False,False,False,False,False,True,False
CUST_00067,64.0,Female,2021-12-18,1,356.6026122440423,964.7729498566812,2022-09-23,Beauty,94.0,135,464,1,964.7729498566812,3,1,1,311,5,Need Attention,279,139.5,3.4456176780595755,482.3864749283406,15.466666666666667,0.0035714285714285713,True,False,False,False,False,True,False,False
CUST_00068,52.0,Male,2020-03-07,5,809.5649917499093,14138.6489494959,2023-12-06,Beauty,107.0,786,25,5,14138.6489494959,5,1,5,515,11,Potential Loyalists,1369,228.16666666666666,10.320181714960512,2356.44149158265,0.8333333333333334,0.0036496350364963502,True,False,False,False,False,False,True,False
CUST_00069,31.0,Male,2021-01-30,42,239.6568716403717,14768.37113783299,2023-01-18,Sports,91.0,1283,347,42,14768.37113783299,3,5,5,355,13,Potential Loyalists,718,16.697674418604652,20.5401545727858,343.4504915775114,11.566666666666666,0.0584144645340751,False,False,False,False,True,False,True,False
CUST_00075,19.0,Other,2022-07-13,16,541.5033386506651,9326.50110376473,2023-11-16,Home,140.0,635,45,16,9326.50110376473,5,2,4,524,11,Potential Loyalists,491,28.88235294117647,18.956303056432375,548.6177119861605,1.5,0.032520325203252036,False,False,False,True,False,False,False,True
CUST_00077,71.0,Other,2020-08-09,22,163.49961200874108,10659.598685933926,2022-01-08,Sports,92.0,1103,722,22,10659.598685933926,2,3,4,234,9,At Risk,517,22.47826086956522,20.578375841571287,463.46081243190986,24.066666666666666,0.04247104247104247,False,False,False,False,True,False,False,True
CUST_00079,21.0,Male,2021-10-15,16,674.4094481554619,2079.650450859884,2023-08-24,Beauty,73.0,1272,129,16,2079.650450859884,5,2,1,521,8,Need Attention,678,39.88235294117647,3.062813624241361,122.33237946234613,4.3,0.023564064801178203,True,False,False,False,False,False,True,False
CUST_00080,71.0,Other,2021-03-03,15,924.9473685883,283.9476408911154,2021-05-22,Beauty,10.0,1211,953,15,283.9476408911154,1,2,1,121,4,Lost,80,5.0,3.505526430754511,17.74672755569471,31.766666666666666,0.18518518518518517,True,False,False,False,False,False,False,True
CUST_00085,51.0,Male,2021-01-05,17,106.66146142040289,13892.120338781666,2021-06-07,Electronics,89.0,1203,937,17,13892.120338781666,1,2,5,125,8,Lost,153,8.5,90.20857362845237,771.7844632656481,31.233333333333334,0.11038961038961038,False,False,True,False,False,False,True,False
CUST_00090,65.0,Other,2022-05-05,22,704.863782152237,6342.588199298444,2023-05-19,Home,134.0,1346,226,22,6342.588199298444,4,3,3,433,10,Loyal Customers,379,16.47826086956522,16.691021577101168,275.76470431732366,7.533333333333333,0.05789473684210526,False,False,False,True,False,False,False,True
CUST_00091,32.0,Female,2020-08-16,26,302.6205509538979,11290.112715672438,2023-06-03,Electronics,120.0,389,211,26,11290.112715672438,4,3,4,434,11,Loyal Customers,1021,37.81481481481482,11.047077021205908,418.1523228026829,7.033333333333333,0.025440313111545987,False,False,True,False,False,True,False,False
CUST_00092,25.0,Male,2020-10-06,12,759.6326020790041,11126.770481623153,2022-10-27,Electronics,72.0,786,430,12,11126.770481623153,3,2,4,324,9,Potential Loyalists,751,57.76923076923077,14.79623734258398,855.9054216633194,14.333333333333334,0.015957446808510637,False,False,True,False,False,False,True,False
CUST_00097,38.0,Female,2022-01-27,38,908.4229049284452,14500.006700193258,2023-01-03,Electronics,147.0,409,362,38,14500.006700193258,3,4,5,345,12,Potential Loyalists,341,8.743589743589743,42.39768040992181,371.79504359469894,12.066666666666666,0.1111111111111111,False,False,True,False,False,True,False,False
CUST_00100,35.0,Other,2020-09-30,2,563.9466752816681,2137.5334758279137,2023-03-20,Beauty,34.0,1176,286,2,2137.5334758279137,4,1,1,411,6,Need Attention,901,300.3333333333333,2.3697710375032304,712.5111586093045,9.533333333333333,0.0022172949002217295,True,False,False,False,False,False,False,True
CUST_00109,32.0,Other,2022-01-15,26,961.2983555956838,1173.943077343341,2023-03-28,Electronics,92.0,651,278,26,1173.943077343341,4,3,1,431,8,Need Attention,437,16.185185185185187,2.680235336400322,43.479373234938556,9.266666666666667,0.0593607305936073,False,False,True,False,False,False,False,True
CUST_00111,18.0,Female,2020-04-25,41,354.521980588886,13792.931313600606,2023-08-25,Clothing,44.0,1364,128,41,13792.931313600606,5,5,5,555,15,Champions,1217,28.976190476190474,11.324245741872419,328.40312651430014,4.266666666666667,0.03366174055829228,False,True,False,False,False,True,False,False
CUST_00114,26.0,Other,2021-01-13,37,929.7017820675368,14825.565235954484,2021-01-18,Beauty,35.0,505,1077,37,14825.565235954484,1,4,5,145,10,At Risk,5,0.13157894736842105,2470.927539325747,390.1464535777496,35.9,6.166666666666667,True,False,False,False,False,False,False,True
CUST_00118,25.0,Other,2021-09-09,13,397.37242251733954,8490.984524345866,2022-09-14,Home,19.0,1331,473,13,8490.984524345866,3,2,3,323,8,Need Attention,370,26.428571428571427,22.886750739476728,606.4988945961333,15.766666666666667,0.03504043126684636,False,False,False,True,False,False,False,True
CUST_00119,41.0,Male,2020-04-27,40,986.5546325900413,6596.868041832406,2020-10-26,Home,125.0,347,1161,40,6596.868041832406,1,4,3,143,8,At Risk,182,4.439024390243903,36.04845924498582,160.8992205324977,38.7,0.2185792349726776,False,False,False,True,False,False,True,False
CUST_00121,68.0,Male,2020-11-04,28,309.1943843067133,6975.703136218153,2023-12-30,Home,83.0,182,1,28,6975.703136218153,5,3,3,533,11,Loyal Customers,1151,39.689655172413794,6.05529786130048,240.5414874557984,0.03333333333333333,0.024305555555555556,False,False,False,True,False,False,True,False
CUST_00122,34.0,Male,2020-04-09,18,368.55048766225934,2482.701591525402,2023-10-24,Beauty,5.0,240,68,18,2482.701591525402,5,2,1,521,8,Need Attention,1293,68.05263157894737,1.9186256503287495,130.6685048171264,2.2666666666666666,0.013910355486862442,True,False,False,False,False,False,True,False
CUST_00123,25.0,Other,2020-09-17,19,399.9416492206948,10965.341053456328,2022-05-23,Beauty,55.0,66,587,19,10965.341053456328,2,2,4,224,8,Lost,613,30.65,17.858861650580337,548.2670526728164,19.566666666666666,0.030944625407166124,True,False,False,False,False,False,False,True
CUST_00127,22.0,Male,2020-10-12,2,966.4868994475642,6476.013361007298,2023-12-22,Electronics,100.0,63,9,2,6476.013361007298,5,1,3,513,9,Need Attention,1166,388.6666666666667,5.549283085696056,2158.671120335766,0.3,0.001713796058269066,False,False,True,False,False,False,True,False
CUST_00130,58.0,Male,2020-03-03,25,359.6115336922989,1961.088387979514,2022-05-26,Beauty,125.0,584,584,25,1961.088387979514,2,3,1,231,6,At Risk,814,31.307692307692307,2.4062434208337593,75.42647646075054,19.466666666666665,0.03067484662576687,True,False,False,False,False,False,True,False
CUST_00131,45.0,Female,2021-11-17,28,583.8765985635528,1692.1695915328394,2021-11-24,Clothing,22.0,43,767,28,1692.1695915328394,2,3,1,231,6,At Risk,7,0.2413793103448276,211.52119894160492,58.35067557009791,25.566666666666666,3.5,False,True,False,False,False,True,False,False
CUST_00136,51.0,Other,2021-09-30,30,544.1605933378864,12288.071253051594,2023-04-01,Electronics,68.0,1215,274,30,12288.071253051594,4,4,5,445,13,Champions,548,17.677419354838708,22.38264344818141,396.3893952597288,9.133333333333333,0.0546448087431694,False,False,True,False,False,False,False,True
CUST_00138,65.0,Female,2023-01-20,40,651.8500498873011,2930.92818129093,2023-01-20,Clothing,145.0,90,345,40,2930.92818129093,3,4,1,341,8,Need Attention,0,0.0,2930.92818129093,71.4860532022178,11.5,40.0,False,True,False,False,False,True,False,False
CUST_00140,40.0,Male,2021-04-20,38,90.06119416481356,3234.022030489009,2021-12-19,Sports,40.0,563,742,38,3234.022030489009,2,4,2,242,8,At Risk,243,6.230769230769231,13.254188649545119,82.92364180741049,24.733333333333334,0.1557377049180328,False,False,False,False,True,False,True,False
CUST_00141,41.0,Other,2020-02-22,22,220.532955597206,7801.327112428861,2021-03-14,Clothing,144.0,1278,1022,22,7801.327112428861,1,3,3,133,7,At Risk,386,16.782608695652176,20.15846799077225,339.18813532299396,34.06666666666667,0.056847545219638244,False,True,False,False,False,False,False,True
CUST_00142,54.0,Other,2022-01-23,5,845.2009121240283,10030.975004342734,2023-09-13,Beauty,139.0,1131,109,5,10030.975004342734,5,1,4,514,10,Potential Loyalists,598,99.66666666666667,16.74620201058887,1671.8291673904557,3.6333333333333333,0.008347245409015025,True,False,False,False,False,False,False,True
CUST_00143,52.0,Female,2021-04-30,48,633.3957180147478,11997.369510443808,2021-10-12,Electronics,26.0,1318,810,48,11997.369510443808,1,5,4,154,10,At Risk,165,3.36734693877551,72.27331030387836,244.84427572334303,27.0,0.2891566265060241,False,False,True,False,False,True,False,False
CUST_00146,39.0,Other,2021-02-12,13,213.70972243627835,313.659245010398,2022-08-22,Clothing,103.0,356,496,13,313.659245010398,3,2,1,321,6,Need Attention,556,39.714285714285715,0.5631225224603196,22.404231786457,16.533333333333335,0.02333931777378815,False,True,False,False,False,False,False,True
CUST_00147,44.0,Other,2022-10-27,26,203.10091209971932,3436.7547698416947,2023-04-29,Home,125.0,617,246,26,3436.7547698416947,4,3,2,432,9,Need Attention,184,6.814814814814815,18.577052809955106,127.28721369784054,8.2,0.14054054054054055,False,False,False,True,False,False,False,True
CUST_00150,52.0,Male,2022-04-14,48,697.749440556523,2202.4824706739487,2023-06-28,Sports,45.0,584,186,48,2202.4824706739487,4,5,1,451,10,Need Attention,440,8.979591836734693,4.994291316720972,44.94862185048875,6.2,0.10884353741496598,False,False,False,False,True,False,True,False
CUST_00151,54.0,Male,2022-05-25,23,242.73417299246933,8706.836061452208,2022-10-14,Beauty,3.0,1141,443,23,8706.836061452208,3,3,3,333,9,Need Attention,142,5.916666666666667,60.88696546470076,362.784835893842,14.766666666666667,0.16083916083916083,True,False,False,False,False,False,True,False
CUST_00152,64.0,Other,2021-01-01,48,122.98056587574573,5768.226857179271,2022-02-13,Clothing,80.0,367,686,48,5768.226857179271,2,5,2,252,9,At Risk,408,8.326530612244898,14.10324414958257,117.71891545263819,22.866666666666667,0.11735941320293398,False,True,False,False,False,False,False,True
CUST_00156,22.0,Female,2021-01-14,27,281.2244404465269,10209.05672307478,2022-05-09,Beauty,22.0,1207,601,27,10209.05672307478,2,3,4,234,9,At Risk,480,17.142857142857142,21.22465015192262,364.6091686812421,20.033333333333335,0.056133056133056136,True,False,False,False,False,True,False,False
CUST_00158,72.0,Male,2022-04-14,18,254.2558937064056,2222.5095380428884,2023-08-08,Beauty,120.0,1255,145,18,2222.5095380428884,5,2,1,521,8,Need Attention,481,25.31578947368421,4.61101563909313,116.9741862127836,4.833333333333333,0.03734439834024896,True,False,False,False,False,False,True,False
CUST_00162,26.0,Male,2020-12-31,29,149.95411469272153,14750.84605426688,2022-01-05,Home,121.0,950,725,29,14750.84605426688,2,3,5,235,10,At Risk,370,12.333333333333334,39.75969286864388,491.69486847556266,24.166666666666668,0.07816711590296496,False,False,False,True,False,False,True,False
CUST_00164,32.0,Other,2021-02-06,26,211.421905472479,10356.501656982922,2023-12-11,Beauty,129.0,764,20,26,10356.501656982922,5,3,4,534,12,Loyal Customers,1038,38.44444444444444,9.967759053881542,383.57413544381194,0.6666666666666666,0.025024061597690085,True,False,False,False,False,False,False,True
CUST_00166,59.0,Female,2021-06-04,41,648.3742006550968,1014.801485162031,2021-09-24,Electronics,20.0,1181,828,41,1014.801485162031,1,5,1,151,7,At Risk,112,2.6666666666666665,8.98054411647815,24.1619401229055,27.6,0.36283185840707965,False,False,True,False,False,True,False,False
CUST_00169,49.0,Male,2020-07-28,9,735.4788493176301,5317.025401125437,2020-08-20,Electronics,65.0,902,1228,9,5317.025401125437,1,1,2,112,4,Lost,23,2.3,221.54272504689322,531.7025401125437,40.93333333333333,0.375,False,False,True,False,False,False,True,False
CUST_00172,69.0,Male,2020-06-21,12,14.92111669883963,2830.2143215351884,2021-07-02,Clothing,20.0,280,912,12,2830.2143215351884,1,2,1,121,4,Lost,376,28.923076923076923,7.507199791870526,217.70879396424527,30.4,0.03183023872679045,False,True,False,False,False,False,True,False
CUST_00173,49.0,Other,2020-08-21,32,341.77143248562135,11661.610656467736,2022-07-25,Beauty,81.0,742,524,32,11661.610656467736,3,4,4,344,11,Potential Loyalists,703,21.303030303030305,16.56478786430076,353.3821411050829,17.466666666666665,0.045454545454545456,True,False,False,False,False,False,False,True
CUST_00177,40.0,Female,2020-04-28,20,634.5029225493076,5033.801423897144,2021-06-05,Clothing,46.0,82,939,20,5033.801423897144,1,2,2,122,5,Lost,403,19.19047619047619,12.45990451459689,239.70482970938778,31.3,0.04950495049504951,False,True,False,False,False,True,False,False
CUST_00180,32.0,Other,2023-01-02,17,510.1098455875364,6713.217608626068,2023-03-22,Clothing,13.0,196,284,17,6713.217608626068,4,2,3,423,9,Need Attention,79,4.388888888888889,83.91522010782585,372.9565338125593,9.466666666666667,0.2125,False,True,False,False,False,False,False,True
CUST_00182,46.0,Male,2020-11-19,38,991.1299114446824,10848.355611536805,2021-07-06,Beauty,124.0,151,908,38,10848.355611536805,1,4,4,144,9,At Risk,229,5.871794871794871,47.16676352842089,278.1629643983796,30.266666666666666,0.16521739130434782,True,False,False,False,False,False,True,False
CUST_00189,45.0,Other,2020-12-04,44,133.09884932251103,10796.679611208045,2021-07-18,Sports,53.0,890,896,44,10796.679611208045,1,5,4,154,10,At Risk,226,5.022222222222222,47.56246524761253,239.926213582401,29.866666666666667,0.19383259911894274,False,False,False,False,True,False,False,True
CUST_00191,59.0,Other,2020-04-14,15,417.2977598670248,14897.702826246776,2020-10-08,Clothing,51.0,1257,1179,15,14897.702826246776,1,2,5,125,8,Lost,177,11.0625,83.6949596980156,931.1064266404235,39.3,0.08426966292134831,False,True,False,False,False,False,False,True
CUST_00192,62.0,Male,2022-02-08,48,198.6608625940668,6388.039954913854,2023-08-26,Home,101.0,354,127,48,6388.039954913854,5,5,3,553,13,Loyal Customers,564,11.510204081632653,11.306265406927174,130.36816234518068,4.233333333333333,0.08495575221238938,False,False,False,True,False,False,True,False
CUST_00193,74.0,Male,2021-12-16,32,188.27554701492,2655.6302943282994,2022-01-24,Electronics,101.0,901,706,32,2655.6302943282994,2,4,1,241,7,At Risk,39,1.1818181818181819,66.39075735820748,80.47364528267575,23.533333333333335,0.8,False,False,True,False,False,False,True,False
CUST_00194,70.0,Female,2022-02-01,13,291.3805153092698,7089.587090738967,2022-12-10,Sports,83.0,1194,386,13,7089.587090738967,3,2,3,323,8,Need Attention,312,22.285714285714285,22.650437989581366,506.39907790992623,12.866666666666667,0.04153354632587859,False,False,False,False,True,True,False,False
CUST_00199,61.0,Other,2021-12-13,27,986.4944134128122,12900.14676547161,2023-02-17,Clothing,2.0,898,317,27,12900.14676547161,4,3,5,435,12,Loyal Customers,431,15.392857142857142,29.861450845999098,460.7195273382718,10.566666666666666,0.0625,False,True,False,False,False,False,False,True
CUST_00202,28.0,Other,2020-08-12,28,969.5248193412244,7696.331343830487,2020-11-06,Beauty,145.0,8,1150,28,7696.331343830487,1,3,3,133,7,At Risk,86,2.9655172413793105,88.46357866471824,265.39073599415474,38.333333333333336,0.3218390804597701,True,False,False,False,False,False,False,True
CUST_00204,45.0,Other,2020-08-23,47,421.51397424658416,3301.8084482995914,2020-11-26,Sports,56.0,623,1130,47,3301.8084482995914,1,5,2,152,8,At Risk,95,1.9791666666666667,34.39383800312074,68.78767600624148,37.666666666666664,0.4895833333333333,False,False,False,False,True,False,False,True
CUST_00206,56.0,Other,2021-12-12,41,932.6441543311554,8192.103463207575,2022-06-26,Sports,58.0,580,553,41,8192.103463207575,2,5,3,253,10,At Risk,196,4.666666666666667,41.584281539124746,195.0500824573232,18.433333333333334,0.20812182741116753,False,False,False,False,True,False,False,True
CUST_00208,18.0,Male,2021-09-14,31,147.70349952752227,3680.595059564901,2022-12-07,Clothing,103.0,1227,389,31,3680.595059564901,3,4,2,342,9,Need Attention,449,14.03125,8.179100132366447,115.01859561140316,12.966666666666667,0.06888888888888889,False,True,False,False,False,False,True,False
CUST_00209,74.0,Other,2022-10-26,36,901.9642260279168,11101.72146050456,2023-11-01,Home,49.0,364,60,36,11101.72146050456,5,4,4,544,13,Champions,371,10.027027027027026,29.843337259420856,300.0465259595827,2.0,0.0967741935483871,False,False,False,True,False,False,False,True
CUST_00212,69.0,Other,2023-02-01,33,378.6304378734504,7675.215398324255,2023-10-25,Sports,108.0,515,67,33,7675.215398324255,5,4,3,543,12,Loyal Customers,266,7.823529411764706,28.74612508735676,225.74162936247808,2.2333333333333334,0.12359550561797752,False,False,False,False,True,False,False,True
CUST_00214,58.0,Female,2020-06-03,18,791.2149868512948,3115.781888316119,2020-09-29,Home,32.0,1101,1188,18,3115.781888316119,1,2,1,121,4,Lost,118,6.2105263157894735,26.183041078286713,163.98852043769048,39.6,0.15126050420168066,False,False,False,True,False,True,False,False
CUST_00215,20.0,Male,2020-09-13,23,803.1336562119722,1365.4939148468775,2022-07-29,Clothing,139.0,732,520,23,1365.4939148468775,3,3,1,331,7,Need Attention,684,28.5,1.9934217734990913,56.895579785286564,17.333333333333332,0.033576642335766425,False,True,False,False,False,False,True,False
CUST_00216,56.0,Male,2020-08-22,23,721.0567979117236,6072.019213741433,2022-06-19,Home,58.0,910,560,23,6072.019213741433,2,3,2,232,7,At Risk,666,27.75,9.103477082071114,253.0008005725597,18.666666666666668,0.034482758620689655,False,False,False,True,False,False,True,False
CUST_00218,25.0,Other,2020-10-15,26,567.0208767060658,8665.414148816284,2021-12-24,Home,17.0,118,737,26,8665.414148816284,2,3,3,233,8,At Risk,435,16.11111111111111,19.87480309361533,320.9412647709735,24.566666666666666,0.05963302752293578,False,False,False,True,False,False,False,True
CUST_00219,44.0,Male,2021-05-24,30,748.755491101993,3354.320860738153,2021-09-25,Home,146.0,1010,827,30,3354.320860738153,1,4,2,142,7,At Risk,124,4.0,26.834566885905225,108.2038987334888,27.566666666666666,0.24,False,False,False,True,False,False,True,False
CUST_00222,50.0,Male,2022-06-12,16,824.6914692709493,2009.2947905587528,2023-09-24,Beauty,119.0,1192,98,16,2009.2947905587528,5,2,1,521,8,Need Attention,469,27.58823529411765,4.275095299061176,118.19381120933839,3.2666666666666666,0.03404255319148936,True,False,False,False,False,False,True,False
CUST_00223,68.0,Female,2022-02-14,39,639.9642901593966,5154.155729909084,2022-11-10,Electronics,16.0,772,416,39,5154.155729909084,3,4,2,342,9,Need Attention,269,6.725,19.08946566632994,128.8538932477271,13.866666666666667,0.14444444444444443,False,False,True,False,False,True,False,False
CUST_00226,41.0,Other,2021-01-10,14,912.0217032459578,1245.7134397889804,2022-07-08,Electronics,127.0,522,541,14,1245.7134397889804,2,2,1,221,5,Lost,544,36.266666666666666,2.2857127335577623,83.0475626525987,18.033333333333335,0.025688073394495414,False,False,True,False,False,False,False,True
CUST_00229,49.0,Male,2021-03-12,29,316.5953371478681,9456.030114357232,2023-10-19,Electronics,4.0,1383,73,29,9456.030114357232,5,3,4,534,12,Loyal Customers,951,31.7,9.932804741971882,315.20100381190775,2.433333333333333,0.03046218487394958,False,False,True,False,False,False,True,False
